module_name,category,phase,phase_name,purpose_output_goal,data_sources,auth_strategy,telemetry_tables,success_criteria,failure_modes,execution_frequency,runtime_estimate_minutes,owner_team,development_status,priority,impact_level,priority_score,batch_order_hint,integration_endpoints,credential_owner,secret_rotation_days,telemetry_schema_notes,expected_artifacts,rollback_plan
ipv4_ipv6_dualstack_monitor,Network & Perimeter Security,3,Network Exposure Scanning,Map exposed services and policy misconfigurations across perimeter firewalls and DMZ.,"Panorama API, Nmap TCP/UDP, SNMPv3 on edge devices",Panorama API key per tenant; SNMPv3 authPriv; all secrets in Vault; source IP allow-listed.,"network_assets, network_findings, firewall_policies",≥90% subnet coverage; port/service inventory updated; policy anomalies flagged.,ACL blocks; scan budget exceeded; SNMP auth fail; API throttling.,daily,15,NetOps,design,P2 - Elevated,High,4.0,2,https://panorama/api/; nmap://scanner; snmpv3://edge-fw,NetOps via Vault (kv/tenants/<tenant>/panorama),90,"network_findings(id uuid pk, tenant_id, ip inet, port int, svc text, severity text, meta jsonb)","Open-port delta report, exposed service list, policy drift summary; Raw network_assets export; Raw network_findings export; Raw firewall_policies export",Throttle probes; fall back to last inventory; requeue with backoff; notify NetOps.
aws_s3_bucket_policy_compliance_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; sts:AssumeRole arn:aws:iam::<acct>:role/TenantraAudit; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); aws_config_snapshots(raw jsonb) partition by day","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
azure_disk_encryption_status_monitor,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); azure_resources(raw jsonb)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
gcp_service_account_key_rotation_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs, GCP Cloud Resource Manager",Workload identity federation or service account key in Vault kv/tenants/<tenant>/gcp,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/; winrm://<host>",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); gcp_assets(raw jsonb); svc_inventory(host_id, svc_name, state) + idx(host_id, svc_name)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
terraform_workspace_drift_monitor,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
kubeconfig_secret_management_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
aws_rds_public_access_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; sts:AssumeRole arn:aws:iam::<acct>:role/TenantraAudit; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); aws_config_snapshots(raw jsonb) partition by day","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
azure_ad_group_membership_sync_monitor,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); azure_resources(raw jsonb)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
gcp_project_organization_policy_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs, GCP Cloud Resource Manager",Workload identity federation or service account key in Vault kv/tenants/<tenant>/gcp,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); gcp_assets(raw jsonb)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
cloudwatch_alarm_compliance_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
azure_monitor_metric_alert_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs",Cross‑account IAM role with external ID; short‑lived creds; brokered via Vault AWS engine.,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://management.azure.com/; https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); azure_resources(raw jsonb)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
gcp_stackdriver_alert_policy_checker,Cloud Provisioning & Orchestration,6,Cloud & Virtual Infra Discovery,"Discover accounts, resources, and misconfigurations across AWS Organizations.","AWS Organizations, Config, Security Hub, IAM APIs, GCP Cloud Resource Manager",Workload identity federation or service account key in Vault kv/tenants/<tenant>/gcp,"cloud_accounts, cloud_assets, cloud_findings",All target accounts reachable; throttling handled; misconfigs triaged.,Role trust broken; throttling >30m; API quota exceeded; region denies.,hourly,15,CloudOps,in-progress,P2 - Elevated,High,4.0,2,"sts:AssumeRole (arn:aws:iam::<acct>:role/TenantraAudit), https://api.aws.amazon.com/; https://cloudresourcemanager.googleapis.com/",CloudOps via AWS+Vault,1,"cloud_assets(account_id text, resource_arn text, config jsonb) + idx(account_id); gcp_assets(raw jsonb)","Account inventory, misconfiguration report, throttle dashboard; Raw cloud_accounts export; Raw cloud_assets export; Raw cloud_findings export",Pause offending account; keep last snapshot; retry with backoff; alert CloudOps.
